V1005,year,cluster_label
05771915160369563849,2019,0
05783992351903564944,2019,0
05803903450241563644,2019,2
05803984356606563644,2019,1
05831933562976565949,2019,0
05833599828904565938,2019,3
05901933686923564549,2019,3
05906825196963564556,2019,3
05930299358903565936,2019,3
09003958283634568244,2019,2
09044125529347568259,2019,1
09101315445044563834,2019,0
09104108525009563859,2019,3
09203525468547563438,2019,0
09243584029924563238,2019,2
09244699132609563282,2019,3
09260284169121563236,2019,0
09320299152699563236,2019,3
09321699848798563245,2019,1
09341903160189565649,2019,0
09343933533819565644,2019,1
09364184458952565959,2019,2
09384665686968564582,2019,0
09440215169554564436,2019,2
09441992164495564449,2019,2
09443992564450564444,2019,1
09445215441277564432,2019,0
09451992155649563449,2019,0
09453925521096563444,2019,1
09481615364453564445,2019,0
09485292396055564432,2019,0
09491984354076568249,2019,2
09535233522583565632,2019,0
09565215412077563832,2019,0
09593525468052564938,2019,0
09601992519555564449,2019,2
09663925167079564944,2019,2
09671908667860563649,2019,2
09693503469824565638,2019,3
09694103350109565659,2019,0
09735203025713563632,2019,0
09784165566799564959,2019,2
09786825361985564956,2019,2
09801903380255563649,2019,1
09804699687890563682,2019,0
09811625191795563445,2019,2
09811625306355563445,2019,0
09811903527789563449,2019,1
09833584462371565938,2019,0
09833958162364565944,2019,2
09901608391892564545,2019,1
09904125351666564559,2019,3
09904625351863564582,2019,1
09931633590434565945,2019,1
09933599824124565938,2019,3
09965233873893565632,2019,2
09974625356739564982,2019,0
10113515394523563838,2019,1
10114603165068563882,2019,3
10115208823536563832,2019,3
10140215687270564436,2019,1
10206899465632563456,2019,3
10271333416895565634,2019,2
10275203022592585632,2019,0
10401384390828565934,2019,2
10433592416345563438,2019,0
10471684469198563245,2019,0
10474699169930563282,2019,0
10711908165133583649,2019,1
10761358197969564534,2019,3
10795284393038565632,2019,0
10865258394055568232,2019,1
10871999353215583249,2019,0
10911384592428563234,2019,2
10980225681526564536,2019,1
11003584633649568238,2019,0
11013558461803564538,2019,0
11046884466578568256,2019,3
11101315203518563834,2019,0
11204103681085563459,2019,1
11204692358546563482,2019,0
11243584445267563238,2019,0
11244125683765563259,2019,3
11261999053255563249,2019,2
11280215453967564436,2019,1
11296892419324568256,2019,0
11321984352439563249,2019,2
11323584193791563238,2019,0
11384158520611564559,2019,3
11385265330625564532,2019,0
11453592191726563438,2019,3
11483508413941564438,2019,1
11590225133352564936,2019,0
11590225133352564936,2019,3
11590265328078564936,2019,1
11591692025434564945,2019,0
11600292349245564436,2019,0
11603592592821564438,2019,2
11603592634803564438,2019,0
11604692566092564482,2019,3
11673908487803563644,2019,0
11734199687813563659,2019,3
11750203521732563436,2019,0
11771915168123563849,2019,3
11773533198103563838,2019,0
11800208529750563636,2019,1
11810203357764563436,2019,0
11821333410520563634,2019,0
11870225522624563236,2019,0
11934133524240565959,2019,0
12333503448433563676,2019,0
12335208395925563674,2019,2
12371699089992563264,2019,2
12454125321747563457,2019,1
12510215687164564994,2019,3
12513565022189564976,2019,3
12566803194385563885,2019,3
12581608196439563864,2019,0
12613933350008565912,2019,0
12861384594623568253,2019,2
12921692024414564464,2019,3
12925215469236564474,2019,0
12951908323968564489,2019,0
12994658137483563221,2019,1
13011658021607564545,2019,0
13076858413451564556,2019,2
13076865191867564556,2019,0
13093908358979565944,2019,1
13093984350467565944,2019,0
13114615523117563882,2019,3
13266899029911563256,2019,0
13424184684622568259,2019,0
13471992687444563249,2019,1
13473958197457563256,2019,3
13476884527495563282,2019,0
13621692417025564945,2019,2
13625225028240564932,2019,0
13625225392155564932,2019,2
13711303465950563634,2019,0
13713525395799563638,2019,1
13715215465763563632,2019,1
13716803199710563656,2019,0
13861358469481568234,2019,3
14003984166500568212,2019,2
14103915354303563812,2019,2
14260299802450563294,2019,1
14265284362483563274,2019,2
14321999329998563289,2019,1
14451692416338563464,2019,2
14660225686719564994,2019,2
14665265413363564974,2019,0
14665265413363564974,2019,0
14694699353055565621,2019,0
14771333193142563853,2019,1
14805284020557563674,2019,0
14825233190583563674,2019,2
14833599410421565976,2019,0
14964603529836565621,2019,0
17000284569399568236,2019,3
17006884419457568256,2019,0
17015258461898564532,2019,3
17016858190677564556,2019,3
17031625411392563445,2019,1
17041684449393568245,2019,1
17053565412104564938,2019,2
17100215357581563836,2019,3
17103503368189563838,2019,0
17103908525049563844,2019,2
17261399823703563234,2019,0
17261984562634563249,2019,3
17263984325200563244,2019,0
17263999687450563244,2019,0
17451625028553563445,2019,0
17451692591348563445,2019,0
17600292386082564436,2019,0
17604192166085564459,2019,2
17661625022114564945,2019,0
17674608520272563682,2019,3
17691603413853565645,2019,2
17691933457698565649,2019,3
17751625598583563445,2019,0
17751625598583563445,2019,3
17753992355604563444,2019,1
17775215594597563832,2019,1
17775225467585563832,2019,3
17776825197570563856,2019,3
17784625162161564982,2019,3
17786825591911564956,2019,0
17833533822343565938,2019,0
17833533822343565938,2019,0
17834699524161565982,2019,1
17835299498922565932,2019,0
17836833492384565956,2019,3
17931333414989565934,2019,0
17935284418659565932,2019,0
17966803193011565656,2019,0
22000284569332568236,2019,0
22001358596189568234,2019,0
22001984456172568249,2019,0
22003558826137568238,2019,3
22014658355307564582,2019,2
22054165136717564959,2019,1
22101315410304563834,2019,0
22241365599943563234,2019,0
22243503392426563238,2019,0
22244699523256583282,2019,0
22245299365292583232,2019,1
22263558495267563238,2019,1
22264184139156563259,2019,2
22264184165265563259,2019,1
22481325024892564434,2019,0
22486892496066564456,2019,2
22604192453987564459,2019,0
22605292494830564432,2019,0
22661303028079564934,2019,3
22671303595103563634,2019,3
22673599020545563638,2019,3
22753915455831563444,2019,0
22754633527739563482,2019,1
22756825398882563456,2019,0
22771658417501563845,2019,3
22773558397591563838,2019,1
22774115328162563859,2019,0
22774192167551563859,2019,0
22781365192123564934,2019,2
22781625597016564945,2019,2
22781625821940564945,2019,3
22781665468261564945,2019,0
22784165166726564959,2019,0
22800208359703563636,2019,0
22800292136657563636,2019,2
22801308445150563634,2019,2
22815225461309563432,2019,0
22831984680425565949,2019,2
22844665161948564982,2019,3
22900233136964564536,2019,3
22901365591827564534,2019,3
22903565441867564538,2019,2
22905225415325564532,2019,2
22905258463463564532,2019,1
22906803196971564556,2019,3
22934684564146565982,2019,0
22960299160764565636,2019,0
22964158520777565659,2019,3
28214633355746563621,2019,0
28531333190127565653,2019,0
28641392461008563453,2019,1
28740258525257563294,2019,3
28751325491315583453,2019,0
28763515465319564576,2019,0
28854108164599563857,2019,3
28893984193615568212,2019,1
36053992567081564944,2019,0
36053999162154564944,2019,0
36061999350768565649,2019,0
36201333135643563436,2019,3
36204625165658583482,2019,1
36224684520056565982,2019,3
36225233594993565932,2019,3
36271684353864565644,2019,1
36273999356849565644,2019,0
36283915194478564456,2019,2
36283915194478564456,2019,3
36293525023691568238,2019,0
36294692163622568282,2019,0
36294692163622568282,2019,0
36341992529889565649,2019,3
36343933689804565644,2019,0
36344133163852565659,2019,0
36344133163852565659,2019,0
36380258137944584536,2019,1
36381358025323564534,2019,0
36383565021633564538,2019,1
36405225394980565938,2019,0
36423984359354568244,2019,0
36424184359324568259,2019,0
36441392826020564434,2019,3
36444192161274564459,2019,1
36444633162811564482,2019,0
36445215192855564432,2019,2
36446892496070564456,2019,0
36451392821012563434,2019,1
36453525598529563438,2019,1
36453925341367563444,2019,0
36495284824678568232,2019,1
36505225391085563432,2019,0
36531999136849565649,2019,0
36551965689648564549,2019,3
36554158527997564559,2019,0
36563558022054563838,2019,0
36566808393502563856,2019,0
36593965522100564944,2019,0
36643915161315563444,2019,3
36644115681363563459,2019,2
36731915395919563638,2019,2
36733525025903563638,2019,1
36734133355970563644,2019,0
36734603025942563634,2019,1
36743984687450563244,2019,3
36761658465372564545,2019,2
36881325464584563832,2019,2
36881908164559563859,2019,2
36885203394542563838,2019,0
36915299395284563232,2019,0
36971903398243564938,2019,3
36980233683496564549,2019,0
36981933683416564549,2019,1
39123992681471564412,2019,0
39145292681269564489,2019,0
39261984165295563289,2019,1
39431984688579563489,2019,0
39621358022195564953,2019,1
39621992138225564989,2019,0
39631615463548563864,2019,0
39816825395817563485,2019,0
39950292139299564494,2019,3
40120299526002564436,2019,2
40121908352839564449,2019,3
40186833399819565656,2019,0
40211333460244563634,2019,0
40215203465901563632,2019,0
40301965680615564549,2019,3
40370299358773563236,2019,3
40530258520197565636,2019,0
40531333196843565634,2019,1
40533958160135565644,2019,0
40575292396763564932,2019,0
40640215521059563436,2019,1
40643592411070563438,2019,2
40643915521316563444,2019,3
40645208021078563432,2019,2
40665225398036564932,2019,3
40741384413743563234,2019,1
40743558393233563238,2019,2
40744158685240563259,2019,2
40744684357410563282,2019,1
40765265029661564532,2019,3
40801908166669563649,2019,2
40850203353182563836,2019,0
40854199353599563859,2019,1
40940258680033565936,2019,0
40944133358947565959,2019,1
40944184164932565959,2019,2
44054692526777564921,2019,0
44201903395649563476,2019,0
44205203195665563474,2019,0
44281699414414564464,2019,1
44281699414414564464,2019,0
44291999393667568276,2019,0
44321658468753563264,2019,3
44455225461185563474,2019,0
44595265462159584974,2019,0
44821608495745583664,2019,0
44884603024528563853,2019,3
46014125135385564559,2019,0
46071665355303564544,2019,0
46073515396949564538,2019,0
46101303410381563834,2019,0
46140215169535564436,2019,0
46143508161274564459,2019,0
46143558391264564438,2019,2
46144192354409564459,2019,0
46145208469565564432,2019,2
46145299461265564432,2019,2
46261358419904563234,2019,2
46370299563259563236,2019,2
46433592466331563438,2019,0
46474184353278563259,2019,2
46474699135261563282,2019,2
46501325191396563434,2019,1
46513565338224564938,2019,3
46540208520262563636,2019,1
46551358391548564534,2019,0
46621692417038564945,2019,0
46624625022148564934,2019,1
46633915344580563844,2019,3
46711308465192563634,2019,0
46711399026679563634,2019,0
46713933359735563644,2019,3
46714184165709563659,2019,3
46714608135909563682,2019,1
46784692351958564982,2019,0
46791325027612565634,2019,0
46795299023859565632,2019,3
46860233139457568236,2019,2
46860284164071568236,2019,0
46860284164071568236,2019,0
46861992688301568249,2019,0
46863558394020568238,2019,3
46865225468338568232,2019,0
46866884196147568256,2019,2
46891984520906568249,2019,1
46936884398924565956,2019,1
48061303416869565653,2019,3
48261984165244563289,2019,0
48421384023689568253,2019,1
48523584467454563276,2019,2
48523925167473563212,2019,2
48651384024935565953,2019,0
48685258391551564574,2019,0
51014692521690564582,2019,2
51054165136763564959,2019,3
51095233024211565932,2019,0
51103933353519563844,2019,3
51111333593145563834,2019,0
51236825024656568256,2019,0
51274603163022565682,2019,1
51286803464819564456,2019,0
51401633364148565945,2019,1
51620225327078564936,2019,2
51621665395498564945,2019,2
51783925162180564944,2019,3
51861308596149568234,2019,0
51866858419419568256,2019,0
51984625321628564582,2019,1
51986858467921564556,2019,3
56066803026857565656,2019,1
56211308395142563634,2019,0
56223933354282565944,2019,1
56271633353886565644,2019,0
56273565163891565659,2019,0
56273999132564565644,2019,1
56275284022562565632,2019,2
56275299393873565638,2019,0
56281608354408564444,2019,2
56320299529967563236,2019,3
56361933138944565949,2019,3
56381365821634564534,2019,0
56381615462709564545,2019,0
56401399464946565932,2019,2
56401399464946565932,2019,2
56401615464998565945,2019,0
56401915394926565938,2019,2
56420265139331568236,2019,3
56420265139331568236,2019,2
56443933682881564444,2019,1
56491684199434588245,2019,1
56495284194605568232,2019,1
56531903136827565649,2019,0
56561908166439563849,2019,2
56563515416421563838,2019,2
56564115453517563859,2019,0
56733525025964563638,2019,1
56733999195921563656,2019,0
56743599462491563238,2019,3
56745299022497563232,2019,0
56760265526933564536,2019,1
56821308020508563634,2019,3
56851908137500563849,2019,0
56851915353142563849,2019,0
56871333133262563236,2019,2
56871958139941563249,2019,1
56884125414576563845,2019,3
56891684394672568245,2019,3
56971399028234564934,2019,3
56971903398235564938,2019,0
56983915193485564556,2019,0
57030225165681563436,2019,2
57030292135821563436,2019,0
57034115358594563459,2019,0
57081684023628568245,2019,2
57154133162559565659,2019,0
57253915525318564544,2019,2
57254165139659564559,2019,0
57301665467960564545,2019,0
57306808027978564556,2019,3
57310225358597563436,2019,0
57331984527869563649,2019,0
57333908456603583644,2019,0
57333933687820563644,2019,2
57343903383053565644,2019,2
57345233443025565632,2019,1
57345233443025565632,2019,1
57365258490493565932,2019,3
57373984359980563244,2019,0
57451984457708563449,2019,3
57511925132108564949,2019,0
57560208526457563836,2019,0
57614158358605565959,2019,1
57701908688495563649,2019,3
57821603369738563645,2019,3
57843525393321564938,2019,3
57843925522175564944,2019,0
57925215469213564432,2019,0
58056865448254564956,2019,1
58203925681073563444,2019,1
58243925155221563244,2019,0
58283915329229564444,2019,0
58406899464999565956,2019,0
58423584593654568238,2019,0
58570215131951564936,2019,0
58571365393396564934,2019,2
58701903385948563649,2019,3
58740284383247563236,2019,1
58741384825248563234,2019,2
58741925685248563249,2019,0
58751608921361563445,2019,3
58751692921734563445,2019,3
58761692441644564545,2019,0
58761965385341564549,2019,0
58764158131817564559,2019,3
58774115323185563859,2019,3
58774603160330563882,2019,2
58801308087829563634,2019,3
58801908685976563649,2019,3
58803533650503563638,2019,0
58830299994251565936,2019,0
58831333594945585934,2019,0
58836899824954565956,2019,3
58851333023541563834,2019,2
58875299442440563232,2019,2
58876884193702563256,2019,0
58891658823653568245,2019,0
58894658564625568282,2019,1
58906815823466564556,2019,2
58941684414168565945,2019,2
58970265528054564936,2019,0
58971965342129564949,2019,2
59205215195651563432,2019,2
59215203026659563632,2019,2
59270203133899585636,2019,0
59274633133826565636,2019,0
59276858023823565634,2019,0
59276884523856565682,2019,0
59281303414496564434,2019,0
59291365133662568236,2019,2
59291399023614568234,2019,3
59293915193619568256,2019,0
59320284567424563236,2019,0
59321384469972563234,2019,3
59364133134165585959,2019,0
59441915529253564449,2019,3
59443515022831564438,2019,0
59443515024849564438,2019,0
59446808399221564456,2019,0
59454633168825563482,2019,3
59456825191084583456,2019,3
59493958132245568244,2019,3
59501925351130563449,2019,0
59505225391077563432,2019,0
59533933169004565644,2019,3
59551658199693564545,2019,2
59576825418021564956,2019,3
59581915684555563849,2019,3
59591925355408564949,2019,2
59593565392182584938,2019,1
59651999684939565949,2019,0
59725203131206564449,2019,0
59731633398412563645,2019,3
59734165135988563659,2019,1
59851908526415563849,2019,0
59873525413227563245,2019,1
59941984528900565949,2019,2
59971308138273564936,2019,1
59981358463422564532,2019,0
60075265411840564574,2019,0
60116808443551563885,2019,0
60141992164886564489,2019,0
60474165132432563257,2019,0
60641925681708563489,2019,3
60715203419784563674,2019,1
60873584199904563276,2019,2
61071965352723564549,2019,1
61090233520462565936,2019,0
61104615523556583882,2019,0
61113915386449583844,2019,3
61114615346415583882,2019,2
61141315191241564434,2019,3
61184133356885565659,2019,1
61205225028597563432,2019,0
61260284135232563236,2019,0
61273503823875565638,2019,2
61280292681226564436,2019,2
61371358465249563234,2019,0
61421684448314568245,2019,1
61434115455862563459,2019,2
61473599597423563238,2019,2
61473999562615563244,2019,0
61515215391911564932,2019,1
61621608823394564945,2019,1
61623965162106564944,2019,3
61711603825914563645,2019,0
61711608827896563645,2019,2
61711933345941563649,2019,1
61715203196251563632,2019,0
61716808027874563656,2019,2
61734603320277563682,2019,2
61786825191911564956,2019,1
61795233593046565632,2019,0
61871399198748563234,2019,1
61871684419944563245,2019,0
61871999325212563249,2019,0
61881903523541563849,2019,2
61951615193979564445,2019,0
61961903686856585649,2019,1
61970225137091564936,2019,1
61976865363373564956,2019,1
62013592026919564538,2019,2
62044158384610568259,2019,3
62241399465234583234,2019,0
62326899492410563256,2019,1
62341903386860565649,2019,0
62343503369086565638,2019,2
62386858192774564556,2019,0
62441903527260564449,2019,1
62451608026338563445,2019,0
62454192458588563459,2019,1
62456825497766563456,2019,0
62486833419573564456,2019,2
62561315397523563834,2019,0
62594625685438564982,2019,1
62661915137007564949,2019,2
62663903136741564944,2019,0
62666865025466564956,2019,0
62674608297885563682,2019,0
62676808369770563656,2019,0
62691684020198565645,2019,3
62694158683066565659,2019,2
62771308195027563834,2019,2
62783965486733564944,2019,1
62785265872159564932,2019,1
62803533020535563638,2019,0
62806808468410563656,2019,3
62811992346334563449,2019,0
62813525821329563438,2019,0
62816825411085563456,2019,0
62833533410029565938,2019,0
62964633683063565682,2019,0
62981658023453564545,2019,0
63076892821891564556,2019,1
63100208133559563836,2019,0
63100208133559563836,2019,0
63115208440301563832,2019,0
63140215529278564436,2019,2
63141692026055564445,2019,3
63260299527462563236,2019,0
63431925131730563449,2019,0
63621692497038564945,2019,0
63671933680238563649,2019,0
63713908356264563644,2019,3
63790299350150565636,2019,0
63794158343022565659,2019,0
63861958529323568249,2019,1
63861984139479568249,2019,3
63880203353535563836,2019,3
63931399024104565934,2019,0
63955203393955564432,2019,0
65041308334641568234,2019,1
65041658218330568245,2019,0
65043984568364568244,2019,0
65124108454402564459,2019,3
65186803412557565656,2019,0
65243958159108563244,2019,0
65274633359061565682,2019,1
65276803463897565656,2019,2
65401333194242565934,2019,0
65530203452531565636,2019,2
65533903160169565644,2019,2
65533903160169565644,2019,2
65535299020713565632,2019,3
65543508595937563638,2019,1
65573565493371564938,2019,0
65611333444981565934,2019,0
65661965038049564949,2019,0
65661992388253564949,2019,0
65691933539048565649,2019,3
65693533362564565638,2019,0
65694684769036565682,2019,2
65736808490263563656,2019,3
65741999683779563249,2019,0
65750225031333563436,2019,0
65756815655613563456,2019,3
65761365391581564534,2019,2
65766865029652564556,2019,1
65774115688151563859,2019,0
65774115688151563859,2019,0
65830299520082565936,2019,1
65834633818617565982,2019,1
65851608360376563845,2019,1
65895284364658568232,2019,1
65896858593691568256,2019,0
65905225363461564532,2019,2
65905258577984564532,2019,0
65914699522492563282,2019,3
65940299324105565936,2019,2
65943533490891565938,2019,0
65954192329285564459,2019,1
65970225565484564936,2019,1
65984625320625564582,2019,0
65984625320625564582,2019,1
65984658521877564582,2019,3
66020292681970564936,2019,2
66131633396498563845,2019,2
66194608358490563682,2019,0
66351908161349563449,2019,1
66391308191235564434,2019,1
66521925137414563249,2019,2
66524684139912563282,2019,2
66681658391561564545,2019,2
66681658391561564545,2019,2
66994684355228563282,2019,0
72043584829326568276,2019,3
72101615195083563864,2019,0
72425284418361568274,2019,0
72483558394820564476,2019,0
72663925451919564912,2019,3
72664615323395564921,2019,0
72690233347657565694,2019,0
72775225467583563874,2019,0
72780203167131564994,2019,3
72805208595194563674,2019,0
72811925681333583489,2019,3
72815292497777563474,2019,3
72900258681567564594,2019,3
72965203412501565674,2019,3
77023925162129564944,2019,1
77023925162129564944,2019,3
77034615525639563482,2019,0
77051325411964564934,2019,2
77161365197644565634,2019,2
77164199833887565659,2019,0
77165203392557565632,2019,2
77191333025739563634,2019,3
77253925353470564544,2019,2
77350203528574563436,2019,2
77354125135687563459,2019,1
77355208245640563432,2019,0
77461684398976565945,2019,2
77464658358940565982,2019,3
77466833418911565956,2019,0
77511365418242564934,2019,3
77553558411604564538,2019,3
77683525411680564538,2019,1
77684625355393564582,2019,2
78070225681875564536,2019,0
78073558443464564538,2019,0
78074665352776564582,2019,0
78094199134259565959,2019,3
78111903353169563849,2019,1
78280233164466564436,2019,0
78285292029207564432,2019,1
78404684684948565982,2019,0
78431992525669563449,2019,1
78476858392410563256,2019,0
78624665687363564982,2019,3
78624692168010564982,2019,0
78711303199734563634,2019,2
78714633359717563682,2019,1
78796833416810565656,2019,0
78884615350307563882,2019,1
78984608683488564582,2019,0
83023903162170564944,2019,1
83025225393325564932,2019,2
83031992131389563449,2019,0
83130215524580563836,2019,2
83193933137823563644,2019,2
83196808195921563656,2019,1
83251965131648564549,2019,3
83393592394421564438,2019,0
83520299353250563236,2019,0
83526899419987563256,2019,0
83540208350251563636,2019,2
83543503410226563638,2019,0
83964133356859565659,2019,0
84046833084670568256,2019,3
84210208686231563636,2019,0
84214108356257563659,2019,0
84214199450246563659,2019,3
84216808390554563656,2019,1
84243999749903563244,2019,1
84483508496071564438,2019,3
84483515894821564438,2019,3
84614699352958565982,2019,0
84645292591322563432,2019,2
84664625163383564982,2019,0
84691684462536565645,2019,1
84696803000721565656,2019,2
84696803579088565656,2019,0
84741699392425563245,2019,2
84751325418515563434,2019,3
84755284841313563432,2019,0
84801603935790563645,2019,0
84801603935790563645,2019,0
84833965454934565944,2019,0
84871399198714563234,2019,0
84890284383643568236,2019,0
84943533024243565938,2019,3
84944133522910565959,2019,3
85084684132258568282,2019,3
85113515462037563838,2019,0
85150299687670565636,2019,1
85233925520949568244,2019,2
85301658591692564545,2019,2
85303558199681564538,2019,3
85323999353743563244,2019,3
85324192322459563259,2019,1
85381958321544564549,2019,0
85383965357908564544,2019,0
85444133521210564459,2019,3
85451325025681563434,2019,0
85456825448811563456,2019,0
85493584496181568238,2019,0
85495284194684568232,2019,0
85511625495483564945,2019,0
85511699365496564945,2019,3
85594625346785564982,2019,3
85595215467138564932,2019,1
85613533198687565938,2019,3
85613533198687565938,2019,3
85614133520866565959,2019,2
85631333464335563834,2019,1
85631915134553563849,2019,3
85635299825011563832,2019,2
85651684198939565945,2019,1
85651684198939565945,2019,1
85701908450276563649,2019,2
85843565411965584938,2019,1
85845225196702564932,2019,0
85924615324465564482,2019,0
85925233391298564432,2019,0
88043984528381568244,2019,0
88123933161286564444,2019,0
88124608131244564482,2019,0
88211333460292563634,2019,2
88213533417847563638,2019,0
88213933165703563644,2019,1
88215203465990563632,2019,0
88535233396858565632,2019,1
88634615354311563882,2019,0
88643915161075563444,2019,0
88741384462686563234,2019,0
88741684499961563245,2019,0
88743984167443563244,2019,0
88743999165279563244,2019,3
88854603160361563882,2019,0
88854603353511563882,2019,0
88944199130837565959,2019,2
92043999154696568212,2019,3
92201625597769563464,2019,0
92271633023096565664,2019,3
92406899824966565985,2019,0
92425284823662568274,2019,3
92533999356834565612,2019,2
92666865365458564985,2019,1
92691633462540565664,2019,0
92774103130356563857,2019,2
92894658454672568221,2019,0
92900258761521564594,2019,0
92980258130643564594,2019,3
92981658361565584564,2019,3
93075225392736564532,2019,0
93111933527534563849,2019,1
93114103026493563845,2019,1
93276833022517565656,2019,1
93293525193632568238,2019,2
93431615198836563445,2019,2
93431615198836563445,2019,0
93471684137406563244,2019,1
93473965168733563244,2019,0
93473984168720563244,2019,1
93474684164746563282,2019,2
93505225825884563432,2019,1
93625233352153564949,2019,0
93723915454833564444,2019,2
93855215362061563832,2019,3
93860258682226568236,2019,0
93863958469480568256,2019,1
93865284026161568232,2019,2
93871684195268563245,2019,0
93983565461531564538,2019,3
94031308468534563434,2019,3
94031915168568563449,2019,2
94074658321660564582,2019,1
94080292359305568236,2019,0
94156865027656565656,2019,0
94181633020753565645,2019,2
94250258326920564536,2019,3
94255225021876564532,2019,1
94311625491706563445,2019,2
94313992381769563444,2019,2
94360233354924565936,2019,0
94361333194148565934,2019,1
94361658590479565945,2019,3
94364633560483565982,2019,3
94371384197443563234,2019,0
94371625369130563245,2019,3
94373999134786563244,2019,0
94376892024767563256,2019,1
94380258340670564536,2019,3
94383965453464564544,2019,3
94386803366958564556,2019,3
94443599824833564438,2019,3
94510225357151564936,2019,0
94511392848250564934,2019,0
94561603026490563845,2019,2
94563515364503563838,2019,0
94583915684549563844,2019,1
94585215363501563832,2019,2
94586803413187563856,2019,1
94586808464556563856,2019,2
94590265562126564936,2019,3
94594665348058564982,2019,0
94611333398686565934,2019,2
94615233024963565932,2019,3
94631915136429563849,2019,3
94631999164389563849,2019,0
94634115682094563859,2019,0
94651333390481565934,2019,1
94821603396683563645,2019,0
94825258496611563632,2019,0
94923515026089564438,2019,1
94991365467441563234,2019,2
95070215381503564594,2019,0
95071333591823564553,2019,2
95114199343158563857,2019,0
95181399466818565653,2019,1
95271603592538585664,2019,0
95283515462841564476,2019,2
95871699397418563264,2019,0
95874184522465563257,2019,3
95874184522465563257,2019,3
95884615355093563821,2019,1
95910258322457563294,2019,0
95971925687028564989,2019,3
97121308193981564434,2019,1
97214608689722563682,2019,3
97216899396621563656,2019,3
97533533442589565638,2019,0
97536833392587565656,2019,3
97574615163346564982,2019,0
97574665687398564982,2019,3
97641308461395563434,2019,0
97641392595848563434,2019,2
97643592026347563438,2019,2
97643992687750563444,2019,1
97753525417774563438,2019,0
97805208820298563632,2019,2
97894125136546568259,2019,3
97894625139356568282,2019,3
97941399392914565934,2019,0
97945299398958565932,2019,1
97946858418926565956,2019,1
